userid,join_datetime,age,income,kids,teenagers,marital,education
7e399d50-a9b7-4f64-a618-f1e3259afd17,2022-06-28 03:37:41,42,92922.0,1,1,married,bachelor
56c3422e-3990-488a-9161-3588c9679a09,2023-10-15 06:46:08,74,43100.0,0,0,married,bachelor
362266ab-a209-4f3c-b753-13bdb07eacae,2023-09-02 18:57:26,12,26211.0,0,0,single,masters
b8b9f4d6-ee84-46c2-a660-e9607c8b2f43,2023-06-01 09:44:42,13,26739.0,0,0,single,masters
1c3644b4-93eb-4e19-ac34-97f200b19019,2023-09-16 08:40:19,66,87948.0,0,0,married,bachelor
2b8ca5a9-c3ef-4740-b85a-6286a422e35b,2023-05-13 23:55:45,73,128396.0,0,0,single,masters
9448d9ff-7e09-4d0f-9e9a-c760db6643a8,2023-09-20 06:15:59,11,26212.0,0,0,single,bachelor
9dbd5968-b48b-4359-85ad-4b739c1151fc,2023-11-29 11:52:39,12,26131.0,0,0,single,masters
31c487c7-2829-4a07-bb09-08b19e56a8e1,2024-03-14 17:54:23,18,25667.0,0,0,single,bachelor
55b19519-060b-4820-a12f-69317a150449,2022-12-13 02:00:03,65,74667.0,0,0,single,phd
9fb5a812-4332-4099-b7cb-911450c02869,2023-12-11 07:31:23,36,43988.0,1,0,married,phd
a4609662-b827-4b96-a268-3ae30ec2a50b,2024-05-13 04:00:23,34,112197.0,0,0,married,masters
fb3e212b-d5a5-4cef-a6f1-6f2f48cd16b6,2022-07-12 03:18:07,50,86620.0,0,1,married,masters
0eab3f1c-480b-49ae-a2fb-cd1aeccc5e24,2023-12-06 12:42:32,67,85789.0,0,1,dating,bachelor
ffdce3ed-108d-4628-ab86-f53efcf0fec4,2022-07-31 13:42:13,18,26708.0,0,0,single,bachelor
105a74d4-59b2-4b59-b3d2-d5e9f337cf36,2023-04-23 14:20:41,63,46994.0,0,1,dating,bachelor
17735138-8796-471c-9278-b265df63528a,2022-12-18 21:42:12,49,128379.0,0,0,single,bachelor
32680529-efe4-4146-a36c-1ad5401a0c13,2024-03-23 04:42:16,46,109379.0,0,1,married,phd
3618e5a5-9c80-4400-8df3-754114f2e7da,2023-07-19 09:49:20,75,97657.0,0,0,married,bachelor
a3e608f6-91a0-4909-bf32-32779380da2c,2024-05-01 19:04:54,13,25520.0,0,0,single,masters
eea2d7e1-69e4-401f-a203-66aed023aa1b,2023-07-03 22:48:59,14,25637.0,0,0,single,basic
01cf45a6-ba95-40c2-b055-1241aad9d1d9,2022-11-15 02:51:24,12,25790.0,0,0,single,masters
5a2d348e-6fec-4138-9ce8-f2acd90103cc,2023-04-02 12:27:15,47,63961.0,1,0,married,masters
78d7e83f-ed97-4726-98d3-b8ff24aa1a75,2022-11-26 03:26:14,66,47507.0,0,0,single,bachelor
f58fb376-0e1f-4d64-ad2e-1ea179098e89,2024-04-10 16:40:10,35,44986.0,1,0,married,bachelor
2725f2b4-8eb1-401b-8326-854b1b186f59,2023-03-10 02:00:16,74,71416.0,0,0,married,phd
c09cecf0-0594-401e-aae9-c8f082da3a26,2023-01-16 11:05:20,48,91959.0,0,1,married,bachelor
eec31794-b371-4f02-9d3f-58d86053a96f,2023-04-16 00:18:21,55,60791.0,2,1,single,masters
f6b15968-24d7-42b2-858d-aa1c73c57781,2023-03-20 02:33:57,58,64552.0,1,1,divorced,bachelor
fcb1f1c0-2ee1-4982-ac8d-7ae8a546e107,2023-06-08 01:01:26,45,74554.0,1,1,dating,masters
29d37f35-a729-4d9b-b01f-457c4cb0fab7,2023-04-23 12:44:39,38,68815.0,1,0,married,masters
a16dbe03-900f-46f1-ab6e-a00c5f406f9f,2023-12-07 08:38:33,69,65689.0,0,1,dating,bachelor
9a7e38b7-ba9c-4964-bf96-0ccd952b911b,2023-04-14 00:50:16,50,77394.0,1,0,divorced,masters
8a4aabbd-9f86-4f5d-8b39-be65fd562689,2023-01-17 13:18:13,23,62164.0,0,0,single,bachelor
5e5bec92-1b9d-49b3-8b52-b7657947ca2e,2023-05-09 19:56:27,16,26586.0,0,0,single,masters
52d0e1a4-c3da-430e-8f16-8dbfd204b88f,2024-02-07 19:26:07,18,26988.0,0,0,single,masters
d3559f02-3403-42cd-bf0e-2f9cbecbd1fd,2023-04-06 11:04:37,64,127748.0,0,0,single,bachelor
c2df0f55-0009-44ed-b671-41115869b6d1,2023-09-08 21:17:38,22,74736.0,0,0,single,bachelor
975b50aa-2f41-4bc7-a14e-fc1b3d832ea1,2023-08-25 14:11:20,58,100007.0,0,1,married,bachelor
70e8f61b-eadc-4aeb-a05c-b208cc5da981,2023-12-13 08:06:53,62,118243.0,0,0,dating,phd
b304b53f-f803-40b9-82d2-8013b5f7b33e,2024-05-02 15:38:52,51,87880.0,0,1,single,masters
4c7fc6ed-c628-4f0c-84d1-56a19a416262,2023-11-04 19:07:47,23,65037.0,0,0,single,bachelor
93d8be6e-1e8c-40d7-a494-16bd5f711c26,2023-07-09 21:18:59,68,70420.0,0,1,married,bachelor
c54b269f-d1e1-4787-b563-1a1bbc3f6fec,2023-12-12 04:50:21,12,26590.0,0,0,single,
a1716d93-2cd4-492a-b6a8-842022197c81,2023-09-03 01:16:38,19,65902.0,0,0,single,bachelor
30d22831-8161-426f-903f-e97d9dc65a5e,2023-01-27 20:10:07,42,100585.0,0,0,divorced,bachelor
219e292d-688c-4fdf-b1cc-157f97b6918d,2023-03-08 04:13:33,62,75567.0,0,1,dating,bachelor
e1a9af71-aa4e-4989-a699-7b6a4cde2310,2022-04-30 03:04:57,23,73145.0,0,0,single,bachelor
8074230d-cda5-4b8b-9847-9e018f98bb84,2024-01-01 12:12:29,68,75180.0,0,1,single,bachelor
a4e78476-8c20-48e7-93c0-448524a9b478,2023-09-22 22:40:56,65,81585.0,1,1,widow,bachelor
e741b014-9e97-4ebd-b0cb-3d1567821c9c,2023-03-27 18:27:16,30,51095.0,1,0,single,bachelor
27bddb80-81fc-43c3-9885-6c1d1c5bf4fe,2022-09-21 13:37:00,16,26887.0,0,0,single,masters
54807811-1e0c-4083-af30-603c4e9d7dae,2023-11-10 23:00:04,18,25624.0,0,0,single,masters
ae41efd1-1b7c-43b3-87ff-84abcf20654f,2023-05-27 11:30:25,23,64744.0,0,0,single,bachelor
12265fbc-fb63-4867-8fb5-162bc677a12a,2022-12-16 05:01:30,11,26542.0,0,0,single,
fa58b4a9-a036-423a-b469-6a675f00ae24,2022-10-19 09:56:47,19,67186.0,0,0,single,masters
cf67008b-af66-405a-b920-ae5724810b11,2023-07-08 05:17:38,49,74269.0,1,0,dating,phd
db4b4124-96fc-4134-bce9-c51cded2f293,2023-11-09 01:54:41,30,59412.0,1,0,single,bachelor
4962ccbb-4e1c-4844-a0ec-84c76276500c,2023-11-15 05:25:57,19,72746.0,0,0,single,masters
fb8244e4-099e-4c6b-a439-36769716db40,2023-03-19 13:59:15,54,89334.0,0,1,single,bachelor
1ff56d3e-81f5-4459-b994-2a6afd82b9d7,2023-07-29 23:18:06,19,67334.0,0,0,single,bachelor
8ebd3a6d-9154-4cd2-96e8-3edb65b0ea2b,2022-06-29 19:20:40,18,25869.0,0,0,single,masters
12bb4b5f-188b-40e5-a7ff-30a543dc3e77,2023-03-06 16:07:27,69,74389.0,1,1,single,masters
6c6cb61e-3963-4f72-92fe-11c53bca7274,2022-12-19 01:03:33,12,25624.0,0,0,single,
032c67c7-2c66-4d4e-a21c-1cdb13a2ca17,2024-05-23 08:26:48,49,84819.0,1,1,married,phd
45ec6996-4bf7-4be2-a61b-2d1f554c72c4,2023-05-12 01:21:16,54,62758.0,1,1,dating,bachelor
ff83774e-95eb-4c8c-8cdc-0ff03af762c0,2023-09-11 06:46:26,69,83139.0,1,1,dating,masters
fef8fe9a-ba9e-4949-a6db-7b55aaab99a6,2023-12-26 19:39:23,14,26436.0,0,0,single,masters
001b4dc7-b42b-462b-b596-a1f2f5febe42,2023-09-23 22:12:48,18,26232.0,0,0,single,masters
798ae440-cdcb-4f51-b917-4a3d3c7dd68d,2023-08-12 18:51:13,35,44986.0,1,0,married,bachelor
c09ae54e-64ad-4135-b0a1-a94b0157e5db,2024-01-04 21:37:58,17,26573.0,0,0,single,bachelor
b496da4a-ede0-4f27-9a2d-3e2ea2294dad,2023-11-21 05:12:23,13,25500.0,0,0,single,masters
624fe9fc-6231-48b0-afe8-8380405e3331,2022-06-20 04:18:28,12,25938.0,0,0,single,bachelor
1294bf98-589a-49fa-b56b-f24121e65396,2024-04-01 15:35:27,41,87498.0,1,0,dating,masters
292a0c36-1b36-49e5-bec1-8bc8a6942b2a,2023-05-20 21:10:01,22,58300.0,0,0,single,bachelor
4f572bb9-7bf5-459a-8aa5-572d66e5adbc,2022-11-03 09:08:58,19,56650.0,0,0,single,phd
5ded389b-a7e9-4ed0-b884-8963859f70cb,2024-01-25 03:37:01,12,26331.0,0,0,single,bachelor
e38c6d22-a4b8-488e-81af-6760ab1b8cec,2023-02-24 17:26:49,58,100338.0,0,0,widow,phd
8a67a0fc-5537-4e6e-8c75-ac63d4f1d867,2023-12-19 03:57:28,69,55833.0,1,1,married,bachelor
0d7c4ea1-9683-46de-99a1-70c2136c7fe6,2023-12-15 19:51:29,68,101119.0,0,0,single,bachelor
78ffdb95-5037-4886-a5f4-3f8ac1a3c65c,2022-05-08 19:26:07,14,25866.0,0,0,single,masters
d2d6bd7b-8f31-44c0-8dc0-883e26dae072,2023-05-26 04:10:25,45,48957.0,1,0,married,bachelor
0fb28e14-9310-4627-a26a-7e045701c1c0,2022-08-07 22:12:12,48,54791.0,1,0,married,phd
bb37ebbc-cd1a-4b23-8ed7-07f1766176a0,2023-08-16 00:52:50,65,77729.0,1,2,single,phd
b3ce5b89-46ae-4fdc-bdea-e6481652a6f8,2023-07-14 12:21:21,21,65684.0,0,0,single,bachelor
ee97c8c1-4f3f-450a-bcac-a25333681c4f,2024-02-25 22:41:35,61,85750.0,0,1,divorced,bachelor
275d5479-b152-4bf0-9ed0-8968b79fdde7,2022-11-22 12:58:24,13,25516.0,0,0,single,basic
4f8606af-08be-4bf8-9b5a-742462994d75,2023-01-25 17:25:12,34,116246.0,1,0,dating,bachelor
c08a1308-95a0-400a-a7d3-46dbbcbe7e73,2023-04-05 23:24:51,28,121799.0,0,0,married,
04c7a353-b4db-423b-a883-403f2b0dd26f,2023-07-13 10:29:57,70,76204.0,2,1,married,phd
5164fb09-f3e2-4dae-a5c9-fd18528f83a8,2023-03-09 03:37:33,16,26120.0,0,0,single,
a1c245bf-2a7a-49d2-a4a6-db0c25462811,2023-08-12 02:57:09,13,26473.0,0,0,single,masters
32fe3522-090a-4faa-b265-bc763142f0f5,2023-04-24 12:04:47,49,68300.0,0,1,divorced,bachelor
48d809a1-906e-4219-9ef3-34302e0b5baf,2024-02-25 19:09:53,65,71573.0,1,1,single,masters
85b6d118-b07b-4b14-b73f-40b2f747225b,2023-01-17 16:55:07,20,60494.0,0,0,single,bachelor
71b7f0dc-5b02-456a-8455-4845847cc852,2022-08-20 14:11:09,13,26584.0,0,0,single,bachelor
1cd89d3f-c8e2-4dea-ae6a-e69176ce30fc,2023-05-11 07:17:17,44,74485.0,1,1,married,masters
5cd02493-1dfc-40d9-939c-dfc64a24ced8,2022-10-14 03:13:30,64,51150.0,2,1,divorced,bachelor
5112b629-a950-41cc-90f7-3fb3b1bfef13,2023-07-21 16:32:20,57,74476.0,0,1,divorced,masters
cdbb99a3-489a-4eb4-9689-8d76be9ea73d,2023-06-13 00:05:24,18,25772.0,0,0,single,masters
7b58a5d6-48b8-4821-aa0a-810383c354a8,2023-03-17 05:54:56,14,26426.0,0,0,single,basic
198cfc0b-fd58-407d-a4f1-74b4233e1c44,2023-01-20 01:02:18,61,59554.0,0,1,single,phd
583f6e64-077d-4440-9450-7e059e609931,2023-12-21 17:43:13,34,47518.0,1,0,married,bachelor
bced53a3-465d-4d06-9242-7233f559ef13,2022-12-29 20:16:47,44,105677.0,0,1,dating,
aa790f60-8414-45da-8303-b241cf993bbb,2023-12-19 04:25:33,52,86339.0,0,1,divorced,bachelor
7f3128fe-8839-430c-8928-221b5a914c11,2022-09-05 10:41:06,60,109855.0,0,0,dating,bachelor
71e7806d-5343-4733-86c4-9bcda17a3d88,2024-03-18 13:55:31,45,62085.0,1,1,married,bachelor
b84555f2-1624-4388-871d-84f08c63e7be,2023-04-18 10:23:32,58,67769.0,0,1,married,phd
978f0e8e-1867-4729-bb62-1bc83d1dc31c,2024-03-16 19:06:57,34,45491.0,0,0,dating,
d18b4cf1-603e-4bb8-99b5-eb8584bb45f1,2023-04-28 20:52:28,51,51304.0,1,0,married,bachelor
3b0ecd14-dee2-468f-ba75-df98cc89c18a,2023-05-03 18:57:51,16,26120.0,0,0,single,bachelor
1085e67c-3c4e-4903-b3e9-16631132c655,2023-06-04 20:12:04,57,95365.0,0,1,divorced,bachelor
ecf2d925-2c28-4998-9447-fdd7cb196019,2022-11-24 01:58:32,71,74912.0,0,1,dating,masters
0e165ba4-e085-4232-9eb6-b885b974126b,2023-04-12 16:30:40,22,83676.0,0,0,single,masters
ca321810-f941-4e5c-a478-5eba518fdb48,2022-12-25 17:43:26,17,25855.0,0,0,single,masters
80879337-5732-4508-b905-54359248ce24,2023-02-01 12:18:16,37,53427.0,1,0,dating,bachelor
92b2b3b2-66fc-4df6-a050-f657e6510017,2023-12-11 22:53:00,44,71310.0,1,0,divorced,bachelor
9ddb394a-158a-4485-ae5e-7692263dab75,2024-01-18 13:51:33,57,63620.0,0,0,dating,masters
cffa5a53-cffb-45d1-b9cc-b1505a008bd6,2023-10-19 12:35:53,15,26703.0,0,0,single,masters
97a963cf-2cd1-47a3-ab00-098a4c807a2e,2022-05-09 16:55:02,63,51091.0,1,1,dating,bachelor
fef337a4-eb25-427d-83dd-e4f2f5c8b249,2022-07-27 07:16:25,14,26534.0,0,0,single,basic
69b5cedf-9caa-4eac-9903-ee61cdabb2e7,2022-06-23 22:19:09,25,99628.0,0,0,single,bachelor
61525329-e219-479c-8bbe-cef65d53dbe4,2023-01-22 14:01:08,60,87929.0,0,1,dating,bachelor
c47cec9a-6c9b-43c7-8d25-6792b01816c8,2024-01-19 05:47:32,19,73151.0,0,0,single,bachelor
dc7fe79c-3494-47e4-b790-9a69fbdf69ce,2023-08-24 03:57:20,18,25680.0,0,0,single,
edb4921d-4204-4312-a5ec-85a7b48ff0a9,2023-07-07 12:14:19,14,26285.0,0,0,single,bachelor
5d44af61-1e06-4bae-9242-7fee54806bce,2023-09-17 13:38:19,17,25789.0,0,0,single,masters
958d6340-eac2-4850-b9eb-c24177518263,2023-04-22 21:37:00,61,58762.0,2,1,married,phd
773cc1cd-9996-48f7-a3dd-db1d97c41cee,2023-05-18 03:13:42,48,63578.0,1,1,single,phd
01fd21c9-8bd1-4261-90f8-f0e4897251ff,2022-08-06 03:05:10,14,26754.0,0,0,single,masters
3072d62c-428f-4583-b926-bfaec00cd837,2023-01-12 06:00:47,17,26831.0,0,0,single,masters
c762b639-ee80-44bc-9acb-a12b3e195615,2023-01-02 16:47:40,18,26568.0,0,0,single,bachelor
6873912f-0f73-49dc-8958-c41fd1753f72,2024-01-01 01:30:50,51,79514.0,0,1,married,bachelor
542ac156-a334-4cc2-a7cf-1c7d25d5f947,2022-09-05 15:22:25,64,60340.0,1,1,widow,phd
88175052-218f-4282-aa85-21b217146c41,2024-06-03 17:26:25,23,66708.0,0,0,single,masters
36dde6b2-0dcc-4314-b4e5-63c0dfa951a3,2023-04-09 21:11:34,20,56432.0,0,0,single,masters
d6207ce5-5c98-49c1-b166-c99d9f7ab7fc,2023-11-29 19:21:14,60,38672.0,1,1,dating,bachelor
96411d2f-1333-479f-b1e0-ba5369c2ea2a,2023-06-30 11:32:29,15,26273.0,0,0,single,
4ed3bcba-abb0-4231-b96c-87955485da08,2024-04-26 04:02:12,11,26809.0,0,0,single,basic
299e2198-ab68-4959-83db-a31d1e9567f1,2022-06-02 09:58:30,69,81503.0,2,1,single,masters
aaa541e1-5f2d-4fc8-b8ab-7d0eab7e95fa,2023-04-22 21:28:23,20,82336.0,0,0,single,phd
b5b4d013-5e74-4380-b7b5-665199d7726a,2023-12-26 01:02:17,48,101505.0,0,1,single,bachelor
429cc73d-9296-4612-8be9-6a13b2b53ede,2023-04-25 01:31:48,30,60765.0,1,0,married,bachelor
345f9e8a-7df7-4be1-9b51-d253ee87cb52,2024-01-14 09:52:18,55,71891.0,0,1,married,
bbfb63f8-2d54-45f4-81ed-140d8075bd7f,2024-03-20 00:49:58,17,26111.0,0,0,single,bachelor
b5733bdf-8d12-40ae-b018-5b750c86cf8b,2022-12-06 12:24:48,68,83095.0,1,1,divorced,masters
9c8da7dd-b0e1-4e8e-8724-cd8cf2472281,2023-03-14 19:46:58,19,71596.0,1,0,single,masters
7e2005cf-53bb-4c4f-a120-4496fd2259c2,2023-10-05 04:21:19,59,53249.0,0,0,married,basic
db04aaa0-1304-4b57-bef9-1e0fb11ec0c2,2022-05-26 10:06:20,49,90713.0,0,1,married,bachelor
b74dc8c9-e3f7-446f-a0ca-2c60c5c6c724,2024-02-18 02:35:22,57,59213.0,1,1,widow,bachelor
cf6ca4a2-f9f0-45c9-b0e1-1eb2fc2461fb,2022-10-03 10:11:03,46,94423.0,0,1,married,bachelor
ffec5938-8d42-441d-93d7-e293acb0a01c,2023-01-21 07:16:05,74,62760.0,0,0,dating,bachelor
a464a4d1-af76-4055-a94b-3f918c62dc3a,2022-06-15 18:08:12,11,26617.0,0,0,single,masters
3436e27a-aec5-4259-832e-ada4295fd878,2023-06-19 08:59:52,61,61732.0,1,1,married,phd
93a1deb1-e42a-45a0-87a9-0d26c516db50,2022-11-27 00:39:20,12,25663.0,0,0,single,bachelor
ee2c342e-a00e-4949-a622-69ee6ea9afb8,2022-08-12 10:53:08,56,91736.0,0,1,married,phd
c230d38c-df1c-41eb-b42d-89646b9185f9,2023-10-20 10:25:54,50,77221.0,1,1,married,phd
6e8b1a0c-6ed9-4feb-a1a3-c44d3b79ba43,2023-09-04 05:07:46,34,59728.0,1,0,dating,bachelor
89315676-2d0d-4b1c-aab5-ed2df4492421,2023-09-11 04:58:46,48,118868.0,0,0,dating,bachelor
24b9d4d2-c0f5-45d4-8f53-2a5ca64ef433,2022-06-14 03:54:35,44,106155.0,0,0,single,bachelor
79752f97-3eb5-4266-91ce-1dc6dbea0118,2023-07-29 21:29:19,50,93423.0,0,1,widow,bachelor
84220497-107d-4ba1-9d4d-4ff4093b450e,2022-05-06 16:16:45,45,117360.0,0,0,divorced,bachelor
99a85a2a-d90f-4912-b72f-ac20628c49fb,2023-03-04 21:41:47,18,26461.0,0,0,single,
40eea241-9bc1-49de-afd0-0ea42653f737,2022-12-24 02:03:03,39,49480.0,1,0,married,basic
5d54f47f-93b4-4e76-8b91-53c82785152a,2022-07-26 12:48:51,21,82223.0,0,0,single,bachelor
6eee3069-f9a7-4bd0-9851-e785099d0ce7,2023-12-17 17:57:10,65,91294.0,0,1,married,bachelor
ab886c77-43b8-4063-9c26-5c26926dcf6f,2023-09-01 22:45:50,23,58412.0,0,0,single,bachelor
e2048d8d-3e2c-4e90-9d11-7d2adc6077fd,2023-04-13 13:58:39,14,26435.0,0,0,single,bachelor
9adefb38-56e3-42ac-add1-9812c0105dcc,2024-05-03 02:15:42,42,63702.0,1,0,dating,
c2310f77-a133-4dc4-b3c7-50697639fcbe,2023-09-14 23:45:25,63,66437.0,1,1,divorced,phd
243060f9-82d9-453e-96c1-d9e16b791b5f,2023-02-06 17:51:52,13,26557.0,0,0,single,masters
26607ffe-55e6-4be9-bf6a-3a6ce99aa7a2,2023-08-21 12:45:10,15,26287.0,0,0,single,bachelor
b1d1e45e-3119-4e32-987a-2eed47af4e35,2023-02-26 18:52:04,20,59120.0,0,0,single,masters
42244ada-1fee-4c14-853b-39293887b229,2023-05-15 19:31:08,14,25539.0,0,0,single,masters
33b69cde-feb2-430d-a2da-f198ab8e1347,2024-02-12 05:46:48,15,26954.0,0,0,single,bachelor
71f99d2f-1192-46b3-af7c-9a21ab627de7,2023-02-09 07:38:18,44,75401.0,0,1,married,bachelor
a1c8ce3c-a732-4608-afc3-bfb0a065ee63,2023-04-23 11:06:17,20,70225.0,0,0,single,bachelor
142c777f-9bd0-43e7-966b-c0accb95e4c5,2022-12-09 06:37:40,46,68018.0,0,1,dating,masters
bbaf9b93-0855-44df-9501-b5492673b3c1,2024-04-29 19:39:51,41,42688.0,1,0,married,bachelor
c7b02544-2e92-4b9e-ae99-fe94780384c7,2023-11-18 07:22:32,64,76444.0,1,1,dating,masters
f531179d-3b18-440d-ba5d-beed9070600f,2023-05-30 22:35:10,47,130136.0,0,0,married,bachelor
a6ac1a3a-9a8c-4944-93f0-2aec808077cc,2023-09-16 01:46:16,58,89441.0,0,1,divorced,bachelor
e2e6cb3e-84ef-4918-a3f1-620fc94bf1b5,2023-08-12 19:54:31,15,26362.0,0,0,single,masters
a7df3372-fc69-46eb-b802-f9f39fc3eb09,2023-01-23 10:37:38,45,81662.0,0,1,widow,bachelor
51d617b0-f94d-49fa-9d6f-29782ad8d640,2023-11-10 17:28:25,70,67873.0,1,1,divorced,phd
0e7b1d6d-7f5a-44a0-8191-892cacdc30aa,2023-02-05 01:03:17,22,70649.0,0,0,single,masters
7d49c44b-4e14-4ac0-b4c2-b7731da5efff,2023-02-27 01:48:11,44,74702.0,1,1,married,bachelor
2068fcb7-b67e-4631-9bc8-5ded6eb72dba,2023-06-25 17:17:12,55,69300.0,1,1,married,bachelor
a3f66948-3b4c-4ba8-bea7-75cd8603e4a7,2024-04-12 21:56:55,36,73378.0,1,0,single,bachelor
752f6e42-ed8b-4b2f-8940-ff8d0179203c,2023-01-22 16:22:03,45,59176.0,0,1,dating,masters
8af9fba6-1174-4fcd-9221-6c784b20be89,2023-03-22 14:24:02,70,53320.0,0,1,dating,bachelor
36cb6d7c-ef2d-4b3d-bd05-a698ed979560,2022-07-14 00:24:09,47,57300.0,1,0,married,bachelor
260b5fcb-947c-4313-8838-75bfdf545add,2024-04-27 21:26:15,57,58562.0,1,2,married,masters
00bf09e1-c87d-4522-8685-36010c951530,2023-05-31 08:34:03,17,26859.0,0,0,single,
8c7eafe2-a8da-478f-bb2f-4bc3227eaebe,2023-10-17 14:53:28,64,89726.0,0,1,dating,bachelor
03bac35b-73c1-4e45-b81b-25026cac99d2,2022-10-06 10:56:28,16,26312.0,0,0,single,masters
35942533-cce3-4227-b967-3f4e08ec2ddd,2022-12-02 16:17:25,47,94404.0,0,1,married,bachelor
5728e2b2-8330-457f-9a5f-beb817abc3e5,2023-05-12 19:24:59,58,115599.0,0,0,widow,phd
1e8b4b72-4eac-4a1d-8c71-cddda218bf6a,2022-11-17 01:15:48,72,109797.0,0,0,widow,masters
43c46def-432a-43c7-9fcf-11e89f6f7bbb,2024-02-16 14:42:44,23,68062.0,0,0,single,masters
695b98d9-ab03-47ea-8a46-dc16e4291d07,2023-05-30 16:43:27,22,58012.0,0,0,single,bachelor
764aec75-30d2-4a11-b609-387741ea0809,2022-10-27 05:50:40,73,102282.0,0,1,dating,phd
50a11b01-9ac4-4b22-bb6e-9b5bb1bf2eb2,2022-05-31 05:42:06,18,26210.0,0,0,single,masters
72991a78-613e-4b2c-9d6e-ba3dc7e80bcf,2023-09-26 15:35:24,15,26563.0,0,0,single,masters
f908159d-1f2e-4dea-880f-61bf7ca91116,2023-11-16 05:22:58,63,62633.0,1,1,married,phd
58ec0304-26f6-4d3c-ab26-350c537acae6,2023-08-01 20:04:07,15,26730.0,0,0,single,masters
945d10df-0147-41b8-a96f-657e1c98f1d1,2023-02-24 01:50:35,40,108294.0,0,1,married,bachelor
2014d2ca-2a61-463d-9a45-e89bfa4d0805,2024-02-18 06:55:50,32,94564.0,0,0,married,phd
4d22b5aa-1eda-4b7f-b118-f9443bffc27f,2024-06-03 08:26:59,23,264607.0,0,0,single,masters
24e79028-8dba-4f61-ae39-0e950a73f598,2023-02-15 12:11:19,14,25757.0,0,0,single,bachelor
fa606125-6632-4389-87c2-60e8e9131fae,2023-11-09 19:29:07,44,70280.0,1,1,dating,bachelor
12d1b5f5-b193-495f-b3ba-96fd19fe8be8,2024-05-14 13:04:12,11,26634.0,0,0,single,basic
6cb0e24d-1562-494b-8613-8b47cc8619f9,2022-11-18 05:55:32,12,25706.0,0,0,single,bachelor
1cb0810d-0f3f-4de3-a7cb-83203620e896,2023-06-29 07:53:14,49,51850.0,1,1,dating,
2dc850b8-914e-4da8-bc6b-1153be0ae9a1,2023-08-30 03:11:35,11,25640.0,0,0,single,masters
e878802d-176c-42ee-8064-d58e15a91ba3,2024-02-12 22:38:07,20,72437.0,0,0,single,bachelor
599c244c-8eb1-4412-ad4d-acf707c9144e,2022-06-18 14:50:36,55,75380.0,0,1,married,masters
3dab2410-22f4-4fc1-a3a4-6d718c9a4b59,2023-03-11 22:20:18,17,26765.0,0,0,single,basic
bc0359e4-13a3-46e6-93b0-2917b04e278a,2022-06-23 08:38:32,11,25930.0,0,0,single,
95b9726d-6d29-48a4-a2b3-0920f3056ae6,2022-12-21 15:42:47,19,78149.0,0,0,single,bachelor
7cac9db3-b924-4619-883c-ef05b78e1306,2023-04-17 16:36:36,69,75306.0,0,2,married,bachelor
0243db14-5dd6-4254-ad44-6fa59170ff8d,2023-09-15 02:27:18,14,26182.0,0,0,single,masters
8f81d5f1-cf8f-4d58-bacf-a9ba5d5bbdce,2023-03-26 15:06:12,55,83560.0,0,1,single,bachelor
3dbee2c6-f884-4c9b-b1ba-e1acaa7d010d,2023-04-21 16:57:08,20,266252.0,0,0,single,bachelor
e47bb6a3-33b7-4366-a31e-afa8452f6998,2022-09-12 13:00:34,38,66039.0,0,0,dating,
f6e58504-f118-441d-aacc-e29fa3976db8,2023-01-04 20:28:02,22,71593.0,1,0,single,bachelor
198e882f-0cba-4f1f-957f-add7821bdc00,2023-06-07 12:24:21,50,63200.0,1,1,dating,bachelor
eb42c538-a2f7-4441-bfad-3b7e8da41e65,2023-11-11 08:14:40,23,58111.0,0,0,single,masters
029fc606-2ccb-4c53-bf5d-19fba3a1a6d9,2022-11-09 07:13:30,55,77350.0,0,1,single,masters
3005e5c9-6f7e-4204-9952-1749cfd766c8,2023-11-08 02:17:25,57,64548.0,1,1,single,
1b95209f-b74a-4bbd-9a1f-3c0ec65a90f6,2023-06-01 21:52:37,51,79514.0,0,1,married,bachelor
e787313d-b51c-474e-bf08-454d048380f9,2023-09-30 16:39:41,70,113068.0,0,0,married,bachelor
b60834b8-da23-4baf-b15f-f5ad5702a519,2023-01-20 02:14:57,47,63576.0,0,1,married,masters
0f6e3cd8-8142-4531-beb7-06ccb5f7d971,2022-12-29 20:04:12,70,73767.0,1,2,single,phd
382e88b8-45de-40b7-b9dd-2d97b0aa2f0c,2023-08-13 08:46:33,50,49206.0,1,0,single,bachelor
c12becd3-a813-4425-9c18-da553514a21f,2022-07-23 15:35:26,18,25519.0,0,0,single,masters
28b361e9-06b5-4ae4-8cbe-190591c01dae,2023-07-26 23:52:25,62,67315.0,0,1,dating,masters
04b367be-5ba9-415c-abb1-b9960e2cc7da,2023-11-25 16:08:20,21,57012.0,0,0,single,bachelor
06788515-0657-4741-9033-26be2b0803be,2024-05-01 11:53:09,37,52100.0,1,0,married,masters
3aaa3fc7-065e-480d-b9bd-a1ad2713b994,2023-02-22 23:54:42,19,78477.0,0,0,single,masters
733a8ddf-a9c4-44ff-982f-dab5be6c90bf,2023-05-07 14:59:58,52,99087.0,0,1,married,masters
a48a82dd-5172-4ba1-be08-6bf17b9abbe6,2023-09-24 11:58:40,49,110098.0,0,1,dating,phd
f2b3abb7-2527-4834-8076-ad18a21ca06c,2022-05-20 13:50:52,12,26513.0,0,0,single,masters
