UserId,complain_count,last_order_dt,discount_purchases_count_avg,catalogue_purchases_count_avg,store_purchases_count_avg,website_purchases_count_avg,website_visit_count_avg,mobile_purchases_count_avg,mobile_visit_count_avg,marketing_company_outcome_1,marketing_company_outcome_2,marketing_company_outcome_3,marketing_company_outcome_4,marketing_company_outcome_5
0052ceab-62ed-4ef2-9311-7961a817003a,0,2024-06-29,2,1,7,5,7,10,18,0,0,0,1,0
e2a41371-a91e-4683-a71a-0a7b83840a9b,0,2024-07-08,3,0,2,2,1,2,27,0,1,0,0,1
2ccb3ceb-771b-43f7-977e-e9068d63f843,1,2024-05-13,1,0,2,1,5,4,13,1,1,1,1,0
39eebc3f-6f4a-4b4c-904c-1e1ac15b6bf8,0,2024-07-02,5,0,2,1,6,3,30,1,0,1,1,0
f2b3abb7-2527-4834-8076-ad18a21ca06c,1,2024-07-01,5,0,1,0,4,2,44,0,1,1,0,0
6d1bff85-c5b6-4d95-9085-390ca55b4ca1,1,,1,0,2,2,8,6,11,0,0,0,0,0
527aa98b-16dc-48f2-913e-e465ddf12447,0,2024-06-03,0,0,1,2,8,0,4,0,0,1,1,1
f0d8591e-45bc-4a98-aa1e-b8392f92352b,0,2024-07-01,1,0,3,1,5,9,16,0,0,0,0,0
091f3c54-ce79-4286-95ca-35fac210a122,0,2024-07-04,28,5,6,-2,7,14,94,1,0,0,0,1
e95fc9bc-5c82-4c03-bb0a-0f9310d237bb,1,2024-05-20,3,3,7,10,6,0,0,0,0,0,0,0
0df5e1b0-6b0f-4392-adfd-47c001e6bf4c,2,2024-06-25,0,0,0,2,7,5,7,0,0,1,1,1
41e5c8c1-bec2-4ee4-aa70-8aba75763a45,2,2024-06-15,2,1,5,5,8,12,22,0,0,0,0,0
3072d62c-428f-4583-b926-bfaec00cd837,0,2024-06-18,1,0,1,0,1,5,3,0,1,0,0,0
8a41a49a-c59a-4067-83ae-bda9d53f0f17,1,2024-05-17,1,0,3,1,6,9,16,0,0,0,0,0
8ea037c0-0f1d-47a5-852b-e5ddab7165e6,0,2024-06-27,1,0,3,2,7,5,9,0,0,0,0,0
4bbe7939-498f-48ef-aba0-8ee76124f222,2,2024-07-01,1,0,4,2,6,14,25,0,0,0,0,0
9a4f2482-c30b-4ec6-b1ff-93dc804ebef5,1,2024-06-18,3,4,7,7,5,2,3,0,0,0,0,0
78c85f4b-50ad-444c-8d5b-8908a6477ac7,0,2024-06-28,17,5,3,9,19,31,92,0,0,1,0,1
12808a14-12c5-4895-9667-c38b731ae543,7,2024-06-30,3,1,5,4,5,-2,-3,0,0,0,0,0
e19db64c-4072-48d6-b86b-95d8b629a4ba,1,2024-07-04,3,1,4,2,7,7,12,0,0,0,0,0
4ef8c945-5d60-4b84-8b51-7f0bd02694e8,1,2024-05-20,6,5,10,10,8,18,33,0,0,0,0,0
2171d24d-3e4f-42e1-b0cb-38100f247398,0,2024-06-27,0,0,2,2,8,5,6,1,0,0,0,1
ce92c8e7-7218-4712-8e3e-7364cef4113f,0,2024-07-02,3,1,6,8,6,15,27,0,0,0,0,0
5c3a69d8-81b0-445b-b586-199496b5567d,0,2024-05-12,3,1,3,3,8,21,38,0,0,0,0,0
b50dff9a-1295-43cb-b515-2014fe36e770,0,2024-07-03,1,6,5,5,2,-1,-1,0,0,0,0,0
b432c72a-e8a4-4365-b65d-8e1390a7b8a7,0,2024-06-30,2,3,8,3,2,14,25,0,0,0,0,0
984ce2a0-da5c-4f8a-8d2f-7a4df1c74ff8,0,2024-07-07,1,5,5,5,2,21,38,0,0,1,0,0
b21708f1-48f0-4f38-8e5e-6d2b3d1a534a,0,2024-07-03,1,9,10,4,2,-1,-1,0,0,0,0,0
cf67008b-af66-405a-b920-ae5724810b11,2,2024-05-17,3,3,12,7,7,0,0,0,0,0,0,0
8ebd3a6d-9154-4cd2-96e8-3edb65b0ea2b,0,2024-05-20,1,0,0,0,4,5,40,1,1,0,1,0
ab801184-1a15-4761-83f6-c43af230db43,1,2024-06-30,5,0,0,0,8,5,0,1,0,1,0,0
8d94f6f1-c1a0-4312-9598-d3bd3395a6d5,0,2024-06-13,1,4,9,4,2,16,29,0,0,0,0,0
975b50aa-2f41-4bc7-a14e-fc1b3d832ea1,0,2024-07-07,3,4,7,7,4,1,1,1,0,0,1,0
2acb0b5d-4e27-4704-be92-8896579a5dca,0,2024-06-28,4,0,2,0,4,3,18,0,1,0,0,0
e92942c9-80e1-4f48-b655-af5b45c8b277,0,2024-06-25,2,0,3,2,8,13,23,0,0,0,0,0
2b0f623c-f60d-421b-a5a2-67ebc8903913,1,2024-06-27,1,4,7,4,3,4,7,0,0,0,0,0
be8a10c0-b052-44f9-8508-522a3626e990,0,2024-07-01,3,5,10,9,7,1,1,0,0,0,0,0
234dbe55-3e94-440c-b49a-576781fcb2b3,1,2024-06-27,3,4,7,10,6,5,9,0,0,0,1,0
b76132b0-75dd-48c8-8d69-aa32e99f69db,1,2024-07-09,1,1,3,3,6,16,29,0,0,0,0,0
4b7c8ceb-c6a5-4df6-8705-f7c55f6558bb,0,2024-06-28,0,5,4,0,18,11,112,1,1,1,1,1
e45f053d-aff3-4710-a1a4-b72d1495c66d,1,2024-07-03,3,6,9,11,6,16,29,0,0,0,0,0
5dd072bb-f44c-4d91-85b0-17c6d31f484b,0,2024-07-07,1,0,3,2,5,6,11,0,0,0,0,0
4d4ef044-fff5-42aa-85ec-c6c15dfdf26b,0,2024-07-08,24,0,5,-1,16,34,74,0,0,0,1,0
d5b7ea72-b097-4fb6-873e-ffdf4d77ed27,2,2024-07-04,28,1,4,2,13,46,110,0,1,0,1,1
4731a9b5-397f-4b4a-a3b7-29fb966c3037,2,2024-06-22,1,1,2,1,7,11,20,0,0,1,0,0
a0ec297e-6155-46bc-aa9a-8d8acb7a34c4,1,2024-05-12,2,0,3,2,7,0,0,0,0,0,0,0
366aecee-7f01-46d6-98a3-2a711922c214,0,2024-05-27,1,10,5,9,4,-2,-3,1,0,0,1,0
25d5e5d4-28be-4a72-9ef5-57b37ee4030d,2,2024-06-10,2,0,4,1,5,2,3,0,0,0,0,0
252e40d9-48bd-4978-9293-6997e2fd1c87,1,2024-06-10,1,2,10,5,4,4,7,0,0,0,0,0
544b35af-e36f-4af2-8dd4-16398e3b2baa,0,2024-07-02,1,0,2,1,7,6,11,0,0,1,0,0
2569a19d-a14e-463a-86e1-664eb29ec548,0,,1,0,3,1,8,6,11,0,0,0,0,0
137bafdb-27cf-4cc5-b04f-8bc4ff0f9ca1,0,2024-06-27,29,3,4,8,10,26,92,1,0,0,0,1
67819193-f2bd-4102-872d-6cd3a209887d,0,2024-06-28,11,7,5,-3,12,53,97,0,1,1,1,0
44d40708-fd70-45ff-8ef5-bcecc13b722a,0,2024-05-18,2,0,3,1,7,2,3,0,0,0,0,0
9dc7856a-9a99-4a90-ad66-7175cb800c53,0,2024-06-07,3,1,3,2,6,10,18,0,0,0,0,0
f44e574b-ef4f-4cf4-9b7c-7bf165c8b990,0,2024-06-28,16,2,6,7,14,16,100,0,1,1,0,1
6cba1391-9a4c-46fc-a9c0-c392eb86bc4b,0,2024-06-26,1,6,11,6,3,9,16,0,0,0,0,0
7a64b80a-81ea-4aa6-9ac0-83f11ff7eb51,0,2024-06-29,1,10,4,5,6,13,23,1,1,0,1,1
f79f33ee-5169-481a-93b5-bc3ce6689ce4,1,2024-06-02,3,10,12,2,7,6,11,0,0,0,0,0
870c8021-92e7-4d55-9d16-deca242e9559,1,2024-06-27,2,4,10,3,3,1,1,0,0,0,0,0
f8925636-8d7e-470a-9458-eeab2e5f4b1a,0,2024-05-31,5,1,5,5,6,8,14,0,0,0,0,0
a72bc7aa-84b4-42ea-a7b6-735af7b8112f,0,2024-06-23,3,1,3,2,5,16,29,0,0,1,0,0
e0355eb7-0d47-4c29-8965-b687f8fdb5b5,2,2024-06-26,1,1,3,1,3,16,29,0,0,0,0,0
6b38fbd0-6000-4778-9529-316ac4143097,2,2024-06-26,6,2,9,8,5,14,25,0,0,0,0,0
760466d6-61f9-4862-97f1-4232b46c35d2,0,2024-07-02,1,7,7,2,0,3,5,0,0,0,0,0
1f001370-19bd-40a7-ac12-df49b49fdb43,0,2024-07-03,1,9,12,6,1,6,11,0,0,0,0,0
70e8f61b-eadc-4aeb-a05c-b208cc5da981,2,2024-07-06,0,9,4,9,5,3,5,1,1,0,1,1
32bbd791-58e7-48b8-945b-d2fa4025bad4,0,2024-07-08,1,0,3,1,4,15,27,0,0,0,0,0
52e985e4-6484-45aa-9ecf-5110187832b8,1,2024-06-29,4,0,1,0,2,0,16,1,0,1,0,1
a1583f03-f0d5-4f4c-8694-8a1d638004de,0,2024-07-04,1,2,5,3,1,13,23,0,0,0,0,0
0fc55793-6769-4bde-af2c-aa5e60c2a9b2,1,2024-05-21,5,0,2,1,8,2,16,1,0,0,1,0
b7296b4e-ab0f-46ab-a13f-f69b493b32f8,0,2024-06-27,1,3,5,4,2,8,14,0,0,0,0,0
e679f26c-ee43-40d9-88ab-7697f79003b2,2,2024-05-24,1,7,11,8,6,18,33,0,0,0,0,0
b9c89dc8-2dbb-41f1-bcf6-8a231b60f3d1,0,2024-06-26,4,1,5,5,8,16,29,0,0,0,0,0
4e98bb8f-0363-48b5-8955-d69c5503b0da,2,2024-07-02,1,11,8,3,1,3,5,0,0,0,0,0
d863e8d7-d0ee-4c09-932f-10151ad918a0,0,2024-05-29,2,4,9,5,3,7,12,0,0,0,0,0
54f6fee3-aeb9-469e-8736-80c1a5b63a2e,0,2024-07-08,2,0,0,0,1,5,37,1,0,0,1,0
8ac482c5-e115-4c48-81ea-5a294ed499b8,0,2024-06-11,1,1,2,1,6,6,11,0,0,0,0,0
07e2ff72-16b2-49ff-b12a-f571c6c42eea,0,2024-06-23,1,6,12,5,2,14,25,0,1,0,1,1
7edf8a8c-93e3-4d24-bda6-4405a7bd43d4,1,2024-06-30,3,1,3,2,6,0,0,0,0,0,0,0
c315e494-3fb4-47d7-9829-4eb903f52c57,1,2024-07-07,4,0,1,2,8,5,45,0,0,0,0,0
36dde6b2-0dcc-4314-b4e5-63c0dfa951a3,1,2024-07-02,11,4,5,0,9,39,101,1,1,1,1,1
0bf01905-5368-40d9-a1d0-e5e8d5064a10,1,2024-07-04,10,3,6,8,12,54,92,1,0,0,1,1
ed9cc8c9-4c20-422f-8ebe-376e58a69b15,0,2024-07-08,5,2,4,3,16,24,86,1,0,1,1,1
793fbdfa-ff03-4513-aa8b-379b29dbf378,0,2024-06-26,3,0,4,2,5,13,23,0,0,0,0,0
5c364d56-d4b0-4163-9d00-6a0f2971df6d,1,2024-06-29,4,0,1,0,6,0,48,0,0,1,1,1
ee97c8c1-4f3f-450a-bcac-a25333681c4f,0,2024-06-20,6,2,12,5,5,2,3,0,0,0,0,0
a3cd924e-7cae-4dff-b045-2e6c3a15fb11,0,2024-06-25,1,1,6,5,6,13,23,0,0,0,1,0
ebafdad3-ed28-4d4c-9b94-efe471b28d9b,0,2024-06-26,2,6,7,6,4,21,38,0,0,0,0,0
cc44c2de-a2e7-4ee8-8c18-53bab6a2eaf5,1,2024-06-30,1,0,2,0,8,0,22,0,1,1,0,1
51e52ee8-1731-4a68-98c1-bcbfe7bd1690,0,2024-05-29,1,4,6,4,2,13,23,0,0,0,0,0
c6431db4-39d5-4447-8c65-177ec2e1e300,2,2024-07-03,1,0,2,1,7,16,29,0,0,0,0,0
001b4dc7-b42b-462b-b596-a1f2f5febe42,0,2024-06-18,1,0,0,1,8,2,4,0,0,0,1,0
a9ae88f5-8728-4711-98b9-b3653d67902a,0,2024-05-27,3,3,5,5,4,8,14,1,0,0,0,0
85511e6b-ea73-4c55-96df-3af13a24e6ff,1,2024-05-16,1,4,8,4,2,21,38,0,0,0,0,0
17235b1a-18df-448c-b97e-021e9077c26c,1,,1,0,3,0,3,11,20,0,0,0,0,0
63c907d2-472b-4c6b-af3d-36e103dabc97,2,2024-06-30,1,5,8,3,3,5,9,0,0,1,0,0
cf4fc907-4ea3-421e-960d-550be86a330e,2,2024-07-04,1,0,4,2,5,19,34,0,0,0,0,0
203e70de-1092-4cac-9234-9c68224a3185,1,2024-06-25,4,0,1,0,0,5,14,1,1,0,1,1
c6c4ee11-8be9-4695-a9d9-8b5642f006b7,0,2024-06-30,1,10,10,2,1,12,22,0,0,0,0,0
d29536db-c5ef-4684-806a-6787e3fbfb61,1,2024-06-20,2,0,3,1,8,1,1,0,0,0,0,0
cc62375f-211d-47eb-9f36-c7f85c7add76,0,2024-05-11,1,1,7,3,2,8,14,0,0,0,0,0
6842ea58-7773-4a58-8387-b938da065ab1,1,2024-06-30,17,0,6,8,17,31,118,0,0,0,0,1
dd5722f1-43e0-4396-8d05-3cea7c0d64b8,0,2024-07-09,24,2,6,1,15,45,92,1,0,0,0,0
726c1db0-bc50-42a5-86d2-3bcad03af194,2,2024-05-25,11,1,6,5,11,34,68,1,1,0,1,1
456d00ad-1b24-4524-91a4-deedbffc75aa,0,2024-07-04,2,5,8,7,4,-2,-3,0,0,0,0,0
91107a33-c0af-4a00-afa4-ae9e26162a47,1,2024-05-13,3,0,1,2,6,3,35,0,0,1,0,1
1940a1cc-8109-4766-b8fb-969cb2c4ee2f,0,2024-06-29,27,4,6,8,11,52,86,1,1,1,1,1
5134dd7d-6c06-4c90-9391-64c96b3a2ac4,1,2024-07-03,2,8,8,11,6,7,12,0,0,0,0,1
a8223fa2-585c-4c68-a468-75a36a8aa11b,0,2024-07-02,1,0,2,1,8,17,31,0,0,0,0,0
60145baa-39ed-4acf-8e4c-c1b9cfd11b87,2,2024-05-13,2,4,5,3,7,10,18,0,0,0,0,0
acc90e46-4c8c-4bfb-b7a7-1a0395fe1c42,1,2024-06-29,1,4,7,8,4,8,14,0,0,0,0,0
66a06e15-10e3-4191-a05a-9cd6823f8cb8,8,2024-07-07,3,4,8,6,5,-1,-1,1,1,0,1,0
4bece375-894e-48af-83ee-753f1684ef2b,1,2024-05-14,1,0,3,1,8,13,23,0,0,0,0,0
6c8fb806-1b1e-4eca-ae16-fcdaaf4bf889,0,2024-07-06,5,2,9,4,4,13,23,0,0,0,0,0
8653f600-8709-4763-a6de-56ac3c8c0beb,1,2024-06-30,5,1,6,6,10,20,113,0,1,1,0,0
2f78a679-6865-40ef-a2cc-92c00babbf14,0,2024-07-09,1,2,3,6,8,11,20,0,0,1,0,0
b41d8829-64f9-4692-b457-84d70144de17,0,2024-06-23,2,0,3,3,5,5,9,0,0,0,0,0
2cb1e89f-29a9-4bff-bdb9-352f1be447f9,0,2024-07-06,1,0,3,1,6,17,31,0,0,0,0,0
985a4133-a3b9-48e8-8989-a2c5906539be,0,2024-06-28,1,9,5,6,3,8,14,0,0,0,0,0
41ce9adb-959c-4206-af1a-c0acab88d3ef,0,2024-06-05,5,1,6,10,9,11,20,0,0,1,0,0
58914598-48d1-418a-a602-0cd0b232ee2b,0,2024-05-16,2,1,3,1,5,11,20,0,0,0,0,0
838d79ae-bcbe-4c39-ac5a-81a45418c896,0,2024-06-06,2,0,0,0,5,1,7,1,1,1,1,1
db4c18fb-01ac-4e7c-9def-05869cba4c7a,0,2024-06-15,3,2,8,9,7,5,9,0,0,0,0,0
4b4c1d3e-65b7-4d3a-bce9-c5bc634cdfa3,1,2024-05-18,1,0,0,1,5,1,2,1,1,1,0,0
159f8f56-8f29-49c8-a55c-0f45ec2b33e6,0,2024-05-12,5,0,0,0,7,3,48,1,1,1,1,0
95672556-2e7e-4526-8689-964fe4bace3a,0,2024-06-27,25,6,3,5,8,18,69,0,0,0,1,0
6444d49f-256c-472b-8cc6-336538dda9ac,1,2024-05-19,2,0,1,2,5,2,17,0,0,1,0,1
5430ef8c-b4ae-4350-941b-dda5a4fb7338,0,2024-07-02,1,0,4,2,6,19,34,0,0,0,0,0
dc7acd40-6129-4676-8da5-05131d058e37,0,2024-05-21,1,0,2,1,9,11,20,0,0,0,0,0
4abe48a5-8600-4892-8137-ea1e15690762,2,2024-06-08,1,0,2,1,7,2,3,0,0,0,0,0
198cfc0b-fd58-407d-a4f1-74b4233e1c44,1,2024-06-30,2,0,3,2,6,6,11,0,0,0,0,0
62f61e79-9d67-42ab-832e-1d8a0f18e9d4,0,2024-07-05,1,6,7,3,1,13,23,0,0,0,0,0
3374e637-8ad4-4e95-91d2-c852ec09c581,0,2024-06-02,0,0,2,0,5,1,46,1,1,1,1,1
6f2f1004-6317-4912-bd5e-cb72483e1aff,0,2024-05-16,1,7,12,4,2,17,31,1,0,0,0,0
046d8d69-17e8-4646-878f-69f485792d6b,0,2024-07-03,0,0,1,0,20,-2,-3,0,0,0,0,0
1645bfae-94e0-4689-8a7b-7d5492c67649,2,2024-07-06,26,6,5,0,14,21,86,0,1,0,1,1
8024c8a7-9551-487c-a105-7b14b3a6fbd5,1,2024-06-24,1,2,8,10,5,3,5,1,0,0,1,1
0fde1de6-6284-4e0e-879f-f013053a0162,1,2024-06-22,1,10,6,5,2,21,38,1,0,0,1,1
0ceb4da5-8b3c-4490-99bd-21e1f8621ee7,2,2024-06-27,1,4,7,6,6,9,16,0,0,0,0,0
3dba7b5c-4c49-4d30-8832-6977b3166627,0,2024-07-03,22,-1,5,1,19,50,89,1,1,1,1,1
81432def-4d95-4570-8df2-7db3453de14c,1,2024-06-23,0,0,2,0,3,1,13,0,0,1,0,1
99e1df20-a917-45bf-a5bd-c679ce15599a,2,2024-07-08,3,0,1,0,6,4,34,0,1,0,1,1
392194c4-ec47-4a93-b027-84f96d8bd3f8,0,2024-06-09,4,2,9,4,8,16,29,0,0,0,0,0
7191e507-9016-43e5-91ef-431a8b2860db,1,2024-07-09,4,0,0,1,6,5,0,0,1,1,1,0
7e305f4b-c1c3-46a0-aeaf-c18c65ac9fbc,1,2024-07-03,2,11,11,7,4,0,0,0,0,1,0,0
45217e2b-a32f-4437-81f1-8d78cd040d43,0,2024-05-23,13,0,6,-2,19,49,79,0,0,1,0,1
7e8c7e83-d390-4c7c-abcb-d6b93186de2b,0,2024-07-06,9,5,3,4,14,31,119,0,0,1,1,0
cd2b7c83-692b-476a-8cf0-1e1f5567af71,0,2024-06-11,2,0,3,2,4,2,3,0,0,0,0,0
7f791d4a-edb3-49f6-a08a-6506d11de3d1,1,,5,2,9,1,2,6,11,0,0,0,0,0
4dcb82eb-64d7-452d-bc9a-4a9ce8ecefef,0,2024-07-09,2,0,3,3,8,14,25,0,0,0,0,0
ad50b3da-da8d-4b35-92c3-79cf83c2250a,0,2024-06-04,4,1,4,3,6,9,16,0,0,0,0,0
5377d3e3-ae64-4461-9b14-70e9e0994d96,1,2024-05-28,5,1,5,4,6,20,36,0,0,0,0,0
5baa87e1-d73c-44f8-b21d-8a48943c21fe,0,2024-07-05,1,1,4,1,2,19,34,0,0,0,0,0
470cd1dd-6ff7-468c-b202-a0bb4b60cb42,0,2024-06-28,2,0,2,2,2,2,46,0,1,0,0,0
a6c8887a-7da1-4f65-a066-41ccc307e9f6,0,2024-06-27,4,0,1,1,6,0,6,0,0,0,1,0
d8a51c24-3117-4286-a464-ab06a8ab6669,0,2024-06-27,25,0,3,5,14,28,72,0,0,0,0,1
e787313d-b51c-474e-bf08-454d048380f9,2,2024-07-03,1,11,6,5,3,18,33,1,0,0,0,1
2d03c742-8f3a-4363-8c8f-d0cbeb3253ff,0,2024-06-29,3,3,13,7,5,12,22,0,0,0,0,0
811cd9ba-296b-44c6-9feb-b736cfab7d9c,0,2024-06-22,3,0,1,0,4,1,14,1,1,1,1,0
7419fc0f-3d29-4a1c-8b03-c6f676b96140,0,2024-06-23,2,0,3,1,8,13,23,0,0,0,0,0
6355b035-f419-4e24-81a2-bdd4dd4e7f02,1,2024-06-30,9,3,4,9,15,49,80,1,1,0,0,0
a69b08e4-9647-4bd9-a55f-02c162e5dd07,1,2024-07-01,5,0,0,1,7,5,42,0,0,0,0,1
b8044428-60a5-4bf6-91f5-631a2edaa4bf,1,2024-06-25,2,0,1,1,6,1,3,1,1,0,0,1
b105eef2-0e75-457d-8372-e3471c86966d,1,2024-06-26,1,8,12,2,1,11,20,0,0,0,0,0
672ef55a-f1e0-48cc-97f8-7fc1c6d73e5e,2,2024-07-04,1,0,2,2,0,0,28,1,1,1,0,1
67c27c33-e6d9-4c54-8bda-cb2ad2db78db,0,2024-06-08,4,2,10,8,7,2,3,0,0,0,0,0
1b5e7376-a044-41b4-934d-33783fbf328d,0,2024-07-03,2,0,3,2,7,19,34,0,0,0,0,0
50cbfb99-dda7-4d7f-85be-1d3b2ea216eb,2,2024-06-28,3,0,0,1,1,1,40,0,1,1,0,0
db1b835f-eb4c-459e-9cee-2aca3068f3d9,2,2024-05-25,5,0,0,2,1,1,44,0,0,1,0,0
032c67c7-2c66-4d4e-a21c-1cdb13a2ca17,1,2024-07-02,10,4,9,7,5,0,0,0,0,0,0,0
76182030-b2e7-4716-96ff-4626ba9ceedc,0,2024-06-26,4,0,1,0,3,5,20,1,1,1,0,0
b25c5e5a-0631-4373-ae84-1c09368e1ad7,0,2024-06-27,1,0,4,1,6,6,11,0,0,0,0,0
22da2c74-f2fd-481e-9b3e-703293171eb2,0,2024-05-30,1,7,4,6,3,3,5,0,0,1,0,0
7d79c088-eb77-43f7-a5fc-558923053d0d,0,2024-05-27,2,0,3,1,6,13,23,0,0,0,0,0
8fe5e9b2-6463-4cac-b461-a6885d2470a0,0,2024-06-07,3,4,8,8,5,9,16,0,0,0,0,0
4cc6158a-7e36-4586-a57c-779e306e8d52,0,2024-06-16,2,0,1,2,0,3,3,1,1,0,1,1
83f5c13f-711b-4be1-b1ba-9ef2563ecee9,1,2024-06-14,3,1,6,5,7,19,34,0,0,0,1,0
a6ac1a3a-9a8c-4944-93f0-2aec808077cc,1,2024-05-31,5,6,12,9,6,20,36,0,0,0,0,0
af1a7e5c-0969-497d-ad95-ed5ae45fd7bc,0,2024-06-16,4,0,3,3,8,19,34,0,0,0,0,0
36c58f58-3d37-4c8e-98a5-102b01fdd864,0,2024-07-02,1,1,3,3,6,1,1,0,0,0,0,0
c24da238-a3cf-464a-b323-1a1bf887aa23,0,2024-06-06,1,9,9,6,3,0,0,1,0,0,0,0
55b325ea-d79d-47a3-aa31-fa7caed98ca9,1,2024-06-28,2,2,9,6,5,3,5,0,0,0,1,0
768606b0-133a-4171-8ad7-7beefda9901c,0,2024-06-25,4,1,3,2,6,1,1,0,0,0,0,0
cf5a4e54-d5f6-4c56-ba85-f3e0943c9c0c,0,2024-06-07,7,2,8,3,8,16,29,0,0,0,1,0
b8bb6e44-738e-43cf-acb5-7b93afbf82d8,0,2024-05-21,2,3,6,6,5,6,11,0,0,0,0,0
bd0f4db8-93f9-43c5-a478-2d30b1851718,1,2024-05-14,2,0,3,2,6,1,1,0,0,0,0,0
4ce99aae-aa4b-40c1-b441-b28bdcad02c9,0,2024-07-07,29,4,3,8,11,59,116,0,0,0,1,1
b9b68af9-f68d-4940-aa7b-930e2841894b,0,2024-06-30,1,0,3,2,7,17,31,0,0,0,0,0
12de10ba-24d5-4937-a4c1-b2a925e4cb86,1,2024-07-01,1,9,7,6,2,19,34,0,0,0,1,0
c65c814a-668a-4214-a736-c0780a207a3f,0,2024-07-03,13,3,6,1,12,34,119,1,1,0,0,0
791a966b-571b-4cb0-ae7f-95e9d3298b66,0,2024-06-19,1,1,4,2,3,21,38,0,0,0,0,0
6eee3069-f9a7-4bd0-9851-e785099d0ce7,0,2024-06-28,2,3,8,9,6,6,11,1,0,0,1,0
bef926e9-a337-43e5-b4ef-aaecd4c5782a,0,2024-07-01,7,7,5,1,10,16,114,1,1,1,1,1
2e7cda2b-5df6-41e4-9199-1ba17b36bc92,0,2024-07-06,4,2,5,6,8,3,5,0,0,0,0,0
15152259-960b-4de9-a136-4da3f46e0739,1,2024-05-29,1,1,6,4,3,16,29,0,0,0,0,0
9aa90e68-2077-45d0-96f7-7b3cf5bdc07f,1,2024-06-27,3,2,6,8,7,9,16,0,0,0,0,0
14789b33-3207-4ed7-a429-ed18fe43d750,1,2024-06-21,0,0,2,0,3,3,40,0,1,0,0,1
fff5de1d-0d9e-4004-b0cc-05010195fea9,0,2024-07-02,11,5,9,8,6,-1,-1,0,0,0,0,0
120bc6c8-6e6c-40e7-8d74-0bd57fcb1441,1,2024-06-29,2,1,2,5,9,5,9,0,0,0,0,0
d3850cb0-7c3d-4413-99b1-3324ce66d497,0,2024-05-28,1,0,2,1,6,-2,-3,0,0,1,0,0
f093cc5e-8ba6-454e-b956-132b334c8e30,0,2024-07-01,3,0,0,1,0,5,38,0,0,1,0,1
d024afef-4ec0-4ff4-971b-d6472df40917,0,2024-06-24,6,5,10,10,8,5,9,0,0,0,0,0
5de5b5e4-1ac1-4b25-b13a-079e41603efc,0,2024-07-04,19,2,3,9,14,41,67,0,1,0,1,1
7dea64e1-9837-48a7-8e26-c562951bd963,1,2024-06-20,1,0,4,2,6,4,7,0,0,0,0,0
ff402a5d-a766-4473-9451-c4c140d21d29,0,2024-05-11,0,0,2,2,0,5,48,1,0,0,0,1
ad030eb1-c2d1-4272-bb44-8628ec1f06e7,2,,10,2,3,3,19,44,119,1,1,1,1,1
39520ed9-3327-4937-b8c9-cdf7d701df27,0,2024-07-05,3,0,3,3,8,10,18,0,0,0,0,0
e887bbc4-6850-4d53-adb0-d0c95d367c10,1,2024-07-01,0,11,5,5,2,7,12,1,0,0,0,1
a7c05675-5ace-4426-a346-4cbb61a7e455,0,2024-06-14,4,1,3,5,9,19,34,0,0,0,0,0
12265fbc-fb63-4867-8fb5-162bc677a12a,1,2024-05-13,0,0,0,1,2,3,42,1,1,1,1,0
8cde84e3-70e3-44b3-b1af-c4e32fdef2da,0,2024-07-04,3,0,1,0,7,0,23,1,0,0,0,0
0a65919c-699a-456f-8413-bc22ec230b87,0,2024-06-28,1,1,3,1,2,11,20,0,0,0,0,0
b62cb04a-1221-4f5c-a675-8c39e4d4b12a,0,2024-06-29,5,0,2,1,6,0,41,1,1,1,0,0
2eac6616-7151-40e4-a2a4-3e079eddfcf4,0,2024-06-02,1,5,5,3,1,14,25,0,0,0,0,0
5b16f7ab-79f1-4fcc-98d5-4066af7db549,1,2024-07-04,2,1,2,2,8,3,5,0,0,1,0,0
c2e92076-e2c3-42cc-ba6d-4c29714a2d53,0,2024-06-29,4,2,12,4,3,1,1,0,0,0,0,0
24e79028-8dba-4f61-ae39-0e950a73f598,2,2024-06-29,2,0,1,1,2,2,6,1,1,1,1,0
b2f52151-5332-46af-a184-88a2d6982283,0,2024-07-04,9,2,5,5,17,18,115,0,0,0,1,0
a81846bf-f41e-47c9-9ac8-6b2c54fac9f5,2,2024-07-05,2,3,5,7,8,4,7,0,0,0,0,0
48b3fe42-5096-4eab-b758-27904be40094,0,2024-05-28,2,4,10,4,6,16,29,0,0,1,0,1
3ae57541-03a9-47f3-95af-b316db61fcc4,0,2024-07-08,4,2,4,7,8,10,18,0,0,0,0,0
9ed6136d-6509-454f-9053-74c03e8f24d0,1,2024-06-25,17,5,5,-2,16,31,71,0,0,1,0,1
be2f8d20-178b-40e1-b663-cfc5d5930128,2,2024-06-25,1,9,6,5,3,11,20,0,0,0,0,1
2c1f471f-f2cf-47b3-b3fc-42e4eedec9f9,1,2024-07-04,1,0,0,2,1,4,8,1,0,0,1,1
431e5093-e86f-4040-8a8b-cca6590814a7,1,2024-07-04,5,0,2,2,1,3,35,0,0,1,0,0
2a98420c-1750-46d2-9d9e-d7f446c7b657,0,2024-06-26,15,1,6,7,15,51,116,0,1,0,0,1
da9a5e65-7a57-4208-a416-71cfe4f46720,0,2024-05-11,3,1,4,4,7,6,11,0,0,0,0,0
f253d7c3-33c7-4401-8531-d0d07795c9b6,3,2024-06-02,2,1,5,4,5,8,14,0,0,0,0,0
